date,lth_supply,sth_supply,total_supply,realized_cap,coindays_destroyed_1m,lth_ratio,sth_ratio,active_ratio,illiquidity_factor,illiquidity_4y_mean,iip_multiplier,iip_penalty,spot_price,realized_price,mvrv
2014-05-05 00:00:00+00:00,7988792.18887778,4742747.60367049,12731539.79254827,4119753697.61,111547277.66413593,0.627480439840717,0.3725195601592829,0.372519560159283,1.6844227980201014,1.3557530941653113,1.2424259293740652,0.5436221899810096,431.27,323.58644474577056,1.332781415917568
2014-05-06 00:00:00+00:00,8010625.39885161,4725764.39369666,12736389.79254827,4117994009.58,105937270.36180782,0.6289557346571175,0.37104426534288243,0.3710442653428825,1.6950962281438273,1.3562291915923603,1.2498597129837623,0.5621493021398527,429.5,323.32506123433274,1.3283845006023707
2014-05-07 00:00:00+00:00,8030587.17255947,4709777.6199888,12740364.79254827,4118286236.96,106831500.49086952,0.630326313517843,0.3696736864821569,0.36967368648215704,1.7050883970565398,1.356713273057793,1.256778739411586,0.579492799836975,443.76,323.24712078642756,1.3728196524082776
2014-05-08 00:00:00+00:00,8051297.22299999,4693242.56954828,12744539.79254827,4119627884.03,107570638.47935963,0.6317448377153313,0.3682551622846686,0.3682551622846687,1.7155084365850104,1.3572053053238464,1.2640006857147292,0.5976977334873057,439.0,323.2465001552073,1.3580966840761262
2014-05-09 00:00:00+00:00,8068878.04498091,4679911.74756736,12748789.79254827,4121361753.99,99141429.5810852,0.6329132550053659,0.367086744994634,0.3670867449946341,1.7241517533263628,1.3577020181281796,1.2699043901425409,0.6126571601032986,452.61,323.27474380344364,1.400078443106568
2014-05-10 00:00:00+00:00,8087728.38962864,4665536.40281963,12753264.79244827,4123187996.3,92607102.15380287,0.6341692516584236,0.3658307483415764,0.36583074834157636,1.7335045086650274,1.3582036782193436,1.2763214652295136,0.6289964826056125,455.19,323.30450777917736,1.4079296423262453
2014-05-11 00:00:00+00:00,8103975.83613201,4653088.95631626,12757064.79244827,4123905230.61,89168650.06359863,0.6352539528473099,0.36474604715269016,0.3647460471526901,1.7416335497157005,1.358709895651585,1.2818288549230592,0.6430852133133611,438.3,323.26442623786045,1.3558559631844411
2014-05-12 00:00:00+00:00,8126897.66627878,4634267.12616949,12761164.79244827,4124249950.9,89624043.46947956,0.6368460715347921,0.363153928465208,0.3631539284652079,1.7536532627535804,1.3592232643845334,1.2901877923253822,0.6645845394654435,442.47,323.18757871856855,1.369081082120741
2014-05-13 00:00:00+00:00,8136314.87361974,4628899.91882853,12765214.79244827,4123858199.1,89515834.14067364,0.6373817445228634,0.36261825547713666,0.36261825547713655,1.757721060359166,1.3597326177923013,1.2926961061013962,0.6710632227297122,438.85,323.05435248450493,1.35844014056752
2014-05-14 00:00:00+00:00,8125775.10467154,4643189.68777673,12768964.79244827,4122604775.04,93916519.60488415,0.6363691369465776,0.3636308630534225,0.3636308630534224,1.7500415987877413,1.3602336653298746,1.2865742433770253,0.6552732837211652,446.13,322.86131585844464,1.3818007239851593
